word,occurrences,frequency
tragedi,75,0.6164214679049889
clayde,2,0.016437905810799704
giannisel2,1,0.008218952905399852
caledonia,1,0.008218952905399852
cop,6,0.049313717432399116
cos,1,0.008218952905399852
cor,1,0.008218952905399852
cou,1,0.008218952905399852
cot,1,0.008218952905399852
cow,3,0.024656858716199558
graphon,1,0.008218952905399852
cox,3,0.024656858716199558
coz,2,0.016437905810799704
hummus,4,0.03287581162159941
astrocorfu,1,0.008218952905399852
cog,1,0.008218952905399852
cof,1,0.008218952905399852
coh,1,0.008218952905399852
com,9,0.07397057614859867
col,1,0.008218952905399852
coo,1,0.008218952905399852
con,6,0.049313717432399116
jaya,1,0.008218952905399852
mishacollin,1,0.008218952905399852
jayz,1,0.008218952905399852
paradis,2,0.016437905810799704
guid,30,0.24656858716199553
thierri,1,0.008218952905399852
howardkurtz,3,0.024656858716199558
odmreload,1,0.008218952905399852
torrytonk,1,0.008218952905399852
christy41970,1,0.008218952905399852
charisma,1,0.008218952905399852
petti,2,0.016437905810799704
monologu,1,0.008218952905399852
ysterografa,2,0.016437905810799704
wntr,1,0.008218952905399852
artpeopl,1,0.008218952905399852
smartwatch,5,0.04109476452699926
avevenoun,1,0.008218952905399852
physician,3,0.024656858716199558
peterconst,16,0.13150324648639763
rai1,1,0.008218952905399852
rai2,2,0.016437905810799704
nikkielacson,1,0.008218952905399852
hebrew,8,0.06575162324319882
ginza,1,0.008218952905399852
gxyef,1,0.008218952905399852
qmagazineto,1,0.008218952905399852
dionusi,1,0.008218952905399852
paulfulford,1,0.008218952905399852
elefsina,1,0.008218952905399852
analtub,1,0.008218952905399852
jerri,2,0.016437905810799704
galact,3,0.024656858716199558
evia,2,0.016437905810799704
raid,1,0.008218952905399852
evid,33,0.27122544587819514
rail,1,0.008218952905399852
rain,21,0.1725980110133969
norwegian,2,0.016437905810799704
rais,30,0.24656858716199553
kroszner,1,0.008218952905399852
kevinhart4r,1,0.008218952905399852
n26,2,0.016437905810799704
lnvgf,1,0.008218952905399852
kyli,3,0.024656858716199558
kept,6,0.049313717432399116
scenario,1,0.008218952905399852
thx,9,0.07397057614859867
epv,1,0.008218952905399852
udow,1,0.008218952905399852
thu,2,0.016437905810799704
tht,1,0.008218952905399852
epr,2,0.016437905810799704
kyle,4,0.03287581162159941
1971,3,0.024656858716199558
1970,2,0.016437905810799704
tho,19,0.1561601052025972
epo,3,0.024656858716199558
epl,1,0.008218952905399852
epm,1,0.008218952905399852
thi,5,0.04109476452699926
chl,2,0.016437905810799704
thg,1,0.008218952905399852
epd,1,0.008218952905399852
justacquir,1,0.008218952905399852
epb,1,0.008218952905399852
tha,2,0.016437905810799704
cveo,1,0.008218952905399852
nuva,1,0.008218952905399852
otakustoregr,2,0.016437905810799704
cfwff,1,0.008218952905399852
hallow,1,0.008218952905399852
repost,8,0.06575162324319882
grendelreport,1,0.008218952905399852
ktos,1,0.008218952905399852
mormo,1,0.008218952905399852
followback,1,0.008218952905399852
capt,1,0.008218952905399852
aray,1,0.008218952905399852
capl,2,0.016437905810799704
capn,1,0.008218952905399852
capi,1,0.008218952905399852
coutur,2,0.016437905810799704
cape,5,0.04109476452699926
morbidcomplex,1,0.008218952905399852
bpi,1,0.008218952905399852
pacecommajason,1,0.008218952905399852
bpl,1,0.008218952905399852
bpo,1,0.008218952905399852
gabriellemnsn,1,0.008218952905399852
bpt,1,0.008218952905399852
grizzli,3,0.024656858716199558
bpz,1,0.008218952905399852
phmzf,1,0.008218952905399852
ctreg14,1,0.008218952905399852
crox,1,0.008218952905399852
cpwr,1,0.008218952905399852
manual,3,0.024656858716199558
idgaf,2,0.016437905810799704
webm,1,0.008218952905399852
bblogger,2,0.016437905810799704
nordqvist,2,0.016437905810799704
tenebra,1,0.008218952905399852
cayenn,1,0.008218952905399852
colloqui,1,0.008218952905399852
batum,1,0.008218952905399852
violinist,2,0.016437905810799704
saxi,1,0.008218952905399852
shanefilan,1,0.008218952905399852
grgrgrandma,1,0.008218952905399852
anima,1,0.008218952905399852
payx,1,0.008218952905399852
slca,1,0.008218952905399852
yanni,3,0.024656858716199558
opportun,10,0.08218952905399853
payd,1,0.008218952905399852
nonof,1,0.008218952905399852
martoleision000,1,0.008218952905399852
fuchsia,1,0.008218952905399852
dewm,1,0.008218952905399852
fight,65,0.5342319388509904
ps4share,1,0.008218952905399852
nonton,2,0.016437905810799704
fizz,1,0.008218952905399852
griffey,1,0.008218952905399852
solidar,2,0.016437905810799704
towcest,3,0.024656858716199558
bmta,1,0.008218952905399852
reset,1,0.008218952905399852
lexham,10,0.08218952905399853
vatican,2,0.016437905810799704
molx,1,0.008218952905399852
molt,1,0.008218952905399852
akrx,1,0.008218952905399852
moll,1,0.008218952905399852
heritag,7,0.05753267033779896
mold,2,0.016437905810799704
mole,1,0.008218952905399852
mayabang,1,0.008218952905399852
jonr,1,0.008218952905399852
amazonkindl,1,0.008218952905399852
nemea,1,0.008218952905399852
pewdiepi,1,0.008218952905399852
jone,3,0.024656858716199558
fairval,1,0.008218952905399852
joni,1,0.008218952905399852
wileyglob,1,0.008218952905399852
politc,1,0.008218952905399852
rhhbi,1,0.008218952905399852
rhhbf,1,0.008218952905399852
ogden,1,0.008218952905399852
awcmf,1,0.008218952905399852
gtaonlin,2,0.016437905810799704
ratheist,1,0.008218952905399852
lineup,4,0.03287581162159941
fitfam,1,0.008218952905399852
global,18,0.14794115229719734
askingforafriend,1,0.008218952905399852
kghpf,1,0.008218952905399852
toothpick,1,0.008218952905399852
dbl,1,0.008218952905399852
godredact,1,0.008218952905399852
grape,3,0.024656858716199558
flask,2,0.016437905810799704
graph,1,0.008218952905399852
flash,5,0.04109476452699926
anguyen,1,0.008218952905399852
detroitpiston,1,0.008218952905399852
admd,1,0.008218952905399852
aldermen,1,0.008218952905399852
marnelymurray,1,0.008218952905399852
deannatroiday,2,0.016437905810799704
blast,2,0.016437905810799704
scandinavia,1,0.008218952905399852
p,34,0.27944439878359495
kclwp,1,0.008218952905399852
syntheticmr,1,0.008218952905399852
mdrpf,1,0.008218952905399852
damari,1,0.008218952905399852
thinker,1,0.008218952905399852
grabando,1,0.008218952905399852
nongreeksi,1,0.008218952905399852
leicacamera,1,0.008218952905399852
ancient,232,1.9067970740527658
huber,1,0.008218952905399852
nezanna,1,0.008218952905399852
callyyeung,1,0.008218952905399852
keluar,1,0.008218952905399852
satisfi,5,0.04109476452699926
upstat,1,0.008218952905399852
scottmckeat,1,0.008218952905399852
nois,1,0.008218952905399852
abandonedporn,1,0.008218952905399852
yogurtespeci,1,0.008218952905399852
ddaif,1,0.008218952905399852
eki,1,0.008218952905399852
trial,1,0.008218952905399852
behav,1,0.008218952905399852
5dollahz,1,0.008218952905399852
triad,1,0.008218952905399852
astir,3,0.024656858716199558
reatur,1,0.008218952905399852
mobil,13,0.10684638777019807
tchadserdiney,1,0.008218952905399852
tapa,1,0.008218952905399852
jal,1,0.008218952905399852
live,147,1.2081860770937782
pont,1,0.008218952905399852
tape,4,0.03287581162159941
matador,2,0.016437905810799704
cityporn,3,0.024656858716199558
rickyxsan,1,0.008218952905399852
pbcsdscienc,1,0.008218952905399852
whygogreec,2,0.016437905810799704
stevesayers1,2,0.016437905810799704
bethrutkowsk,1,0.008218952905399852
spp,1,0.008218952905399852
spr,1,0.008218952905399852
grinstead,1,0.008218952905399852
sph,1,0.008218952905399852
spi,3,0.024656858716199558
dxm,1,0.008218952905399852
dxj,1,0.008218952905399852
spn,1,0.008218952905399852
spa,4,0.03287581162159941
spb,1,0.008218952905399852
dxd,1,0.008218952905399852
spd,1,0.008218952905399852
pgnx,1,0.008218952905399852
spg,2,0.016437905810799704
bankrupt,4,0.03287581162159941
pederasti,2,0.016437905810799704
shepardlc,1,0.008218952905399852
assumptionccsd,1,0.008218952905399852
sblk,1,0.008218952905399852
olath,1,0.008218952905399852
devrimci,1,0.008218952905399852
brazen,2,0.016437905810799704
jhlmd,1,0.008218952905399852
nightcoreblack,1,0.008218952905399852
ptank40,1,0.008218952905399852
flourish,1,0.008218952905399852
ght,1,0.008218952905399852
crepe,5,0.04109476452699926
explicit,1,0.008218952905399852
ghz,2,0.016437905810799704
offens,7,0.05753267033779896
ghg,1,0.008218952905399852
ghl,1,0.008218952905399852
ghm,1,0.008218952905399852
lieb,1,0.008218952905399852
ulan,1,0.008218952905399852
chrysopras,1,0.008218952905399852
birdi,1,0.008218952905399852
colt,1,0.008218952905399852
gts16,1,0.008218952905399852
coll,1,0.008218952905399852
colm,1,0.008218952905399852
cold,19,0.1561601052025972
cole,3,0.024656858716199558
ethic,1,0.008218952905399852
lamerica1998,1,0.008218952905399852
rooftop,1,0.008218952905399852
kitpvp,1,0.008218952905399852
window,10,0.08218952905399853
georgeshiv,1,0.008218952905399852
norway,15,0.12328429358099777
recal,4,0.03287581162159941
halt,1,0.008218952905399852
halv,2,0.016437905810799704
rockonradio,1,0.008218952905399852
flint,1,0.008218952905399852
half,14,0.11506534067559793
hall,11,0.09040848195939837
halo,1,0.008218952905399852
wont,23,0.1890359168241966
servant,1,0.008218952905399852
popsugaract,1,0.008218952905399852
wong,1,0.008218952905399852
jaggf,1,0.008218952905399852
em,15,0.12328429358099777
el,6,0.049313717432399116
eo,1,0.008218952905399852
en,11,0.09040848195939837
ei,1,0.008218952905399852
eh,1,0.008218952905399852
ek,1,0.008218952905399852
ej,1,0.008218952905399852
ee,3,0.024656858716199558
ed,6,0.049313717432399116
eg,2,0.016437905810799704
ea,1,0.008218952905399852
wrestl,3,0.024656858716199558
ec,5,0.04109476452699926
eb,5,0.04109476452699926
ex,6,0.049313717432399116
errr,1,0.008218952905399852
eu,69,0.5671077504725899
et,8,0.06575162324319882
ew,5,0.04109476452699926
ev,2,0.016437905810799704
ep,6,0.049313717432399116
es,6,0.049313717432399116
er,6,0.049313717432399116
gopcomedi,1,0.008218952905399852
space,15,0.12328429358099777
sunda,1,0.008218952905399852
guyff,1,0.008218952905399852
mammamiamus,1,0.008218952905399852
quart,1,0.008218952905399852
rebel,4,0.03287581162159941
alekvasilevski,1,0.008218952905399852
galapago,1,0.008218952905399852
aldenrichards02,1,0.008218952905399852
luxurysuit,1,0.008218952905399852
banthebag,1,0.008218952905399852
pubscent,1,0.008218952905399852
parashat,1,0.008218952905399852
vxx46,1,0.008218952905399852
lambda,1,0.008218952905399852
pilotto,1,0.008218952905399852
chickenburg,1,0.008218952905399852
mirandas,1,0.008218952905399852
unterm,1,0.008218952905399852
ukpostbox,1,0.008218952905399852
unelect,1,0.008218952905399852
size,28,0.23013068135119585
sheep,4,0.03287581162159941
cerpq,1,0.008218952905399852
smartciti,3,0.024656858716199558
sheet,5,0.04109476452699926
silent,1,0.008218952905399852
jibli,1,0.008218952905399852
breed,2,0.016437905810799704
wpwr,1,0.008218952905399852
silenc,4,0.03287581162159941
carousel,1,0.008218952905399852
friend,95,0.7808005260129859
lovehim,1,0.008218952905399852
azpn,1,0.008218952905399852
aamc,1,0.008218952905399852
chicagoedmfam,1,0.008218952905399852
fork,1,0.008218952905399852
minoanstyl,1,0.008218952905399852
angel,19,0.1561601052025972
rooki,2,0.016437905810799704
breakfast,22,0.18081696391879673
engin,44,0.36163392783759346
alessandra,2,0.016437905810799704
veteran,2,0.016437905810799704
greekinspir,1,0.008218952905399852
engiy,1,0.008218952905399852
wonderfulrussiansilv,1,0.008218952905399852
silhouett,1,0.008218952905399852
hthiy,1,0.008218952905399852
brutus,1,0.008218952905399852
sunset,21,0.1725980110133969
abraham,1,0.008218952905399852
ecau,1,0.008218952905399852
craigmac,1,0.008218952905399852
geographi,4,0.03287581162159941
ground,9,0.07397057614859867
androgyni,1,0.008218952905399852
boygeorg,1,0.008218952905399852
goblu,2,0.016437905810799704
kike,1,0.008218952905399852
homegrown,1,0.008218952905399852
ancientcoin,3,0.024656858716199558
tempeh,1,0.008218952905399852
junckereu,1,0.008218952905399852
miamor,1,0.008218952905399852
hannahkauthor,1,0.008218952905399852
husband,9,0.07397057614859867
bulgaria,14,0.11506534067559793
concert,8,0.06575162324319882
endp,1,0.008218952905399852
hulinglaban,1,0.008218952905399852
cmlef,1,0.008218952905399852
whitewash,1,0.008218952905399852
whtvrhnnh,2,0.016437905810799704
concern,3,0.024656858716199558
fantasyfib,1,0.008218952905399852
ambt,1,0.008218952905399852
machinegunkelli,1,0.008218952905399852
herbal,2,0.016437905810799704
commondream,1,0.008218952905399852
amba,1,0.008218952905399852
ambc,1,0.008218952905399852
ixus,1,0.008218952905399852
yume,1,0.008218952905399852
calvrio,1,0.008218952905399852
excyt,1,0.008218952905399852
btsbighit,1,0.008218952905399852
vug,1,0.008218952905399852
vue,2,0.016437905810799704
chiosisland,1,0.008218952905399852
differenttrib,1,0.008218952905399852
comed,1,0.008218952905399852
gwt,1,0.008218952905399852
gww,1,0.008218952905399852
comey,14,0.11506534067559793
gwr,1,0.008218952905399852
venizelo,3,0.024656858716199558
comet,1,0.008218952905399852
prequel,1,0.008218952905399852
camcord,2,0.016437905810799704
usamigrand,1,0.008218952905399852
dispatch,2,0.016437905810799704
iversen,1,0.008218952905399852
rebuild,1,0.008218952905399852
endo,1,0.008218952905399852
prag,1,0.008218952905399852
steamrol,1,0.008218952905399852
bookreview,1,0.008218952905399852
nationalanniversari,1,0.008218952905399852
eleftherio,1,0.008218952905399852
grainfre,1,0.008218952905399852
modukl,1,0.008218952905399852
silverhook,1,0.008218952905399852
soil,5,0.04109476452699926
henc,3,0.024656858716199558
horrorfan,1,0.008218952905399852
bias,2,0.016437905810799704
cigi,2,0.016437905810799704
kenya,4,0.03287581162159941
latrailhik,1,0.008218952905399852
media,18,0.14794115229719734
medic,13,0.10684638777019807
kelsseaa,1,0.008218952905399852
document,8,0.06575162324319882
imeowforswift,1,0.008218952905399852
seced,1,0.008218952905399852
finish,14,0.11506534067559793
unrefut,1,0.008218952905399852
celladvisor,1,0.008218952905399852
fruit,12,0.09862743486479823
maditruman,1,0.008218952905399852
23827,1,0.008218952905399852
23828,1,0.008218952905399852
theater,8,0.06575162324319882
blowwwww,1,0.008218952905399852
touch,48,0.39450973945919293
speed,4,0.03287581162159941
tachypodoiulus,1,0.008218952905399852
upton,1,0.008218952905399852
capmf,1,0.008218952905399852
identiy,1,0.008218952905399852
xeno,1,0.008218952905399852
skyethehuman,2,0.016437905810799704
treatment,5,0.04109476452699926
aerospac,2,0.016437905810799704
struck,2,0.016437905810799704
klynch20,1,0.008218952905399852
real,41,0.3369770691213939
read,666,5.473822634996302
ladi,28,0.23013068135119585
leapfrog,1,0.008218952905399852
rear,4,0.03287581162159941
mourinho,1,0.008218952905399852
iphone6,1,0.008218952905399852
iphone5,1,0.008218952905399852
liamjolley1,1,0.008218952905399852
downward,1,0.008218952905399852
adammartinhq,1,0.008218952905399852
unsignedartist,1,0.008218952905399852
dsneurop,2,0.016437905810799704
perpect,1,0.008218952905399852
iamjoeybry,1,0.008218952905399852
deficit,3,0.024656858716199558
vscocam,2,0.016437905810799704
nmr,1,0.008218952905399852
sjnk,1,0.008218952905399852
nml,1,0.008218952905399852
nmm,1,0.008218952905399852
standstil,1,0.008218952905399852
dinahjane97,1,0.008218952905399852
choc,1,0.008218952905399852
central,9,0.07397057614859867
lilfedexgg249,1,0.008218952905399852
chop,3,0.024656858716199558
degre,3,0.024656858716199558
choy,1,0.008218952905399852
ecovegan,1,0.008218952905399852
yegg,1,0.008218952905399852
angeliqu,1,0.008218952905399852
hymlf,1,0.008218952905399852
mediagovgr,1,0.008218952905399852
fanart,1,0.008218952905399852
rqui,2,0.016437905810799704
stealth,2,0.016437905810799704
sabaton,4,0.03287581162159941
valencia,1,0.008218952905399852
officerpigeon,1,0.008218952905399852
hire,17,0.13972219939179747
rhodo,2,0.016437905810799704
bucket,5,0.04109476452699926
daresugg5,2,0.016437905810799704
apsugovernor,1,0.008218952905399852
doloresalaniz,1,0.008218952905399852
elenialphatv,2,0.016437905810799704
castleoaksp,1,0.008218952905399852
movei,1,0.008218952905399852
aoneq,1,0.008218952905399852
moven,1,0.008218952905399852
nerv,1,0.008218952905399852
nerl,1,0.008218952905399852
mover,1,0.008218952905399852
kinaxi,1,0.008218952905399852
nerd,1,0.008218952905399852
nonchina,1,0.008218952905399852
antenna,1,0.008218952905399852
